vls Analysis Completed with REBATE
Run Time (sec): 311.7315218448639
=== SCORES ===
N108	0.004667158829649183	1
N148	0.004602931339517863	2
N49	0.004031991631035627	3
N96	0.003434449410026527	4
N146	0.0031410327423237907	5
N141	0.0024678105043429424	6
N101	0.0024566611518866215	7
N34	0.0023685660890069614	8
N50	0.002348623452856033	9
N173	0.00220276367336239	10
N17	0.002141613089955824	11
N130	0.0020795494516192546	12
N168	0.00201072193631163	13
N55	0.0019635792894229223	14
N33	0.0018872607273377714	15
N161	0.0017213644519443567	16
N37	0.0016861569330892975	17
N93	0.0016713643312220169	18
N1	0.0016530069830311518	19
N157	0.0015977818796842477	20
N48	0.0015966678285944376	21
N115	0.0015593489064340388	22
N169	0.0015543907098914758	23
N134	0.0015532231045715867	24
N44	0.0013037740330287576	25
N35	0.0012567514969183966	26
N47	0.0012458919461862204	27
N85	0.0012290497482802935	28
N46	0.0011953577847874572	29
N20	0.0011446849936022573	30
N65	0.0011327534042296125	31
N180	0.0011112028250301847	32
N13	0.001076440186646795	33
N103	0.0010258594712318871	34
N118	0.0009753395506546218	35
N10	0.0009693572720073492	36
N150	0.0009483074871549528	37
N58	0.0009124491861795276	38
N9	0.0008721073277227785	39
N123	0.0008717181685536964	40
N171	0.0008401423815187256	41
N63	0.0008353522388180161	42
N117	0.0007575841502244341	43
N105	0.0007376003684204397	44
N51	0.0007291388329264412	45
N53	0.000712481080744357	46
N14	0.0007092610984760098	47
N128	0.0006971403406234924	48
N159	0.0006859376788934305	49
N31	0.0006496999462615611	50
N95	0.0006406626256592264	51
N77	0.000635561655489588	52
N104	0.0006210919538776274	53
N32	0.0005998347371725982	54
N106	0.0005847264051714279	55
N162	0.0005751650924801023	56
N82	0.0005490400319857395	57
N43	0.0005482339861951546	58
N102	0.0005051758874568456	59
N84	0.0003864380842977477	60
N129	0.0003476407569991557	61
N136	0.00029268362294326963	62
N170	0.00029060383558787006	63
N135	0.00028961013291630637	64
N147	0.00028449244306211896	65
N87	0.0002750587774379449	66
N7	0.00026635674704722295	67
N59	0.00022634885592943147	68
N12	0.00020266223732638166	69
N19	0.00018737643883860605	70
N11	0.00016822119287947742	71
N182	0.00015841830443647477	72
N73	0.00012989914609717025	73
N24	0.0001259313385233263	74
N138	9.921132500863116e-05	75
N124	9.561771537333242e-05	76
N6	5.047572038200878e-05	77
N172	4.8220340206285834e-05	78
N145	4.106398680904803e-05	79
N67	3.0398718435288138e-05	80
N38	2.4407108714808083e-05	81
N8	-7.485045322983461e-06	82
N153	-7.881241549496601e-06	83
N164	-8.90224571234713e-06	84
N18	-9.86205879754869e-06	85
N54	-1.9962597814852373e-05	86
N29	-2.05728103936995e-05	87
N97	-2.7211666322100036e-05	88
N39	-2.902839599543513e-05	89
N99	-2.979147415933856e-05	90
N176	-5.5625241850957776e-05	91
N156	-6.154963693352135e-05	92
N57	-9.223792631636514e-05	93
N4	-9.866546920565586e-05	94
N181	-0.00010499266746731173	95
N177	-0.00011190244767071532	96
N3	-0.0001493421420426298	97
N78	-0.00016052175612727443	98
N175	-0.00017512970714970015	99
N155	-0.00018329337234016275	100
N166	-0.00020127111918441713	101
N62	-0.0002061388969031774	102
N143	-0.0002325730563268305	103
N60	-0.0002464733606389359	104
N140	-0.00024913618687946585	105
N109	-0.0002531804503250724	106
N139	-0.0002639994888564612	107
N71	-0.0002749566303042163	108
N112	-0.0002965826412113676	109
N151	-0.0003235416162307671	110
N36	-0.00032742618687647867	111
N183	-0.00033903170992903483	112
N114	-0.0003427051086710676	113
N88	-0.00034663752818153227	114
N64	-0.0003521866053524756	115
N2	-0.000368892319102838	116
N83	-0.00037862768252032463	117
N165	-0.00039365932618210805	118
N91	-0.00039658071064719983	119
N116	-0.0004023704424141613	120
N131	-0.0004142216418782358	121
N160	-0.00041617047644929944	122
N111	-0.0004313500264113305	123
N167	-0.00043445717437670114	124
N22	-0.000434922954201096	125
N23	-0.0004573465184901222	126
N27	-0.00046130788746144764	127
N5	-0.00046821577369453706	128
N92	-0.00047253797178847644	129
N120	-0.00047879240161960657	130
N81	-0.00048812455746604283	131
N72	-0.0004965756956537871	132
N42	-0.0005051962037547266	133
N179	-0.00052340019300531	134
N26	-0.0005244351088789245	135
N15	-0.0005281712615787941	136
N137	-0.0005334327014292525	137
N56	-0.0005432982902958007	138
N144	-0.0005805909781704549	139
N70	-0.0006670967674112469	140
N25	-0.0006941564974394869	141
N100	-0.0007087861265191492	142
N132	-0.0007558009859592748	143
N16	-0.0007567353642528956	144
N45	-0.0007675838321788342	145
N30	-0.0007954817660758347	146
N110	-0.0008558008475077606	147
N125	-0.0008621160884064097	148
N122	-0.0008655562068096245	149
N98	-0.0009004691368889588	150
N163	-0.0009461929199937123	151
N90	-0.0009788407248257588	152
N133	-0.0009812803415776368	153
N75	-0.0009828485001642127	154
N66	-0.0009845172381617385	155
N41	-0.0010719985977232565	156
N89	-0.001147732343383785	157
N119	-0.0011505780177754183	158
N127	-0.0011674635707689173	159
N178	-0.0012139799616158378	160
N152	-0.0012691304749592504	161
N68	-0.0013029362080763938	162
N149	-0.0013659933846459993	163
N79	-0.0013897632886901382	164
N154	-0.0014641632296274352	165
N28	-0.0014877590365413012	166
N0	-0.0014889698759346418	167
N69	-0.0014971386992150666	168
N107	-0.0015426102116691534	169
N40	-0.0015446384121676896	170
N121	-0.001579840855155147	171
N21	-0.001587266318622799	172
N142	-0.0016182346875705303	173
N94	-0.0016184292100714197	174
N158	-0.0017764498389026353	175
N174	-0.0018256269470547128	176
N52	-0.002092153697480573	177
