iter Analysis Completed with REBATE
Run Time (sec): 131.76129508018494
=== SCORES ===
M0P1	0.0440741902674743	1
M0P0	0.043696433400432944	2
N94	0.002711303193479828	3
N62	0.0023639636948818528	4
N83	0.0020686437973887807	5
N46	0.002033891647699906	6
N32	0.0017725218867308834	7
N82	0.001157694591898057	8
N10	0.0011167208485417797	9
N91	0.001018904036088978	10
N79	0.0008238552092877255	11
N47	0.0008030821111086081	12
N90	0.0005187561498541569	13
N65	0.0005034842396771694	14
N11	0.0004967421534966636	15
N3	0.0003871010061781384	16
N66	0.00029462896224169205	17
N85	0.0002730622684780072	18
N77	0.00021322132607568014	19
N43	0.00019002339772190678	20
N24	0.0001797836999568371	21
N52	2.5895411495558655e-05	22
N0	0	23
N1	0	24
N2	0	25
N4	0	26
N5	0	27
N6	0	28
N7	0	29
N8	0	30
N9	0	31
N12	0	32
N13	0	33
N14	0	34
N15	0	35
N16	0	36
N17	0	37
N18	0	38
N19	0	39
N20	0	40
N21	0	41
N22	0	42
N23	0	43
N25	0	44
N26	0	45
N27	0	46
N28	0	47
N29	0	48
N30	0	49
N31	0	50
N33	0	51
N34	0	52
N35	0	53
N36	0	54
N37	0	55
N38	0	56
N39	0	57
N40	0	58
N41	0	59
N42	0	60
N44	0	61
N45	0	62
N48	0	63
N49	0	64
N50	0	65
N51	0	66
N53	0	67
N54	0	68
N55	0	69
N56	0	70
N57	0	71
N58	0	72
N59	0	73
N60	0	74
N61	0	75
N63	0	76
N64	0	77
N67	0	78
N68	0	79
N69	0	80
N70	0	81
N71	0	82
N72	0	83
N73	0	84
N74	0	85
N75	0	86
N76	0	87
N78	0	88
N80	0	89
N81	0	90
N84	0	91
N86	0	92
N87	0	93
N88	0	94
N89	0	95
N92	0	96
N93	0	97
N95	0	98
N96	0	99
N97	0	100
