vls Analysis Completed with REBATE
Run Time (sec): 296.17793822288513
=== SCORES ===
N78	0.005268080790577433	1
N50	0.003708024643688371	2
N39	0.003090064685553748	3
N27	0.0030157863787614947	4
N10	0.0024824425778806132	5
N28	0.0024656944982278744	6
N63	0.0023512985501999246	7
N11	0.002307221383693161	8
N1	0.001997490875909556	9
N74	0.001980311900172867	10
N31	0.0017723863098759527	11
N73	0.001767151587666888	12
N68	0.0016096670093896303	13
N21	0.0014831223576002748	14
N34	0.0014234234959639245	15
N48	0.0013941020488358012	16
N53	0.0013379207652897062	17
N81	0.0013366467137454865	18
N51	0.001298537134099322	19
N40	0.0012872688615758621	20
N25	0.0012747130833494597	21
N76	0.0010312362739675921	22
N12	0.000979466264399965	23
N75	0.0009580536010156813	24
N15	0.0009307858311828154	25
N17	0.0009114801775454869	26
N69	0.0008434529240005707	27
N38	0.0008366260797275802	28
N5	0.000786899016580402	29
N82	0.0007638646420250866	30
N43	0.0007530877004637732	31
N35	0.0007148477255356023	32
N77	0.0006507189543283338	33
N55	0.0006160863209229929	34
N24	0.0006077938145619886	35
N57	0.0006012760728974118	36
N19	0.0005809989756205947	37
N41	0.0004888416944584125	38
N3	0.00047916344805755265	39
N8	0.00047222136688350436	40
N83	0.0004638722814464076	41
N59	0.0004474162203444949	42
N32	0.0004468919351302244	43
N7	0.0004191288394722783	44
N72	0.0004003669233576699	45
N67	0.0003753957856871803	46
N49	0.00032969779448419246	47
N22	0.0002755874249012649	48
N20	0.0002641942569124602	49
N4	0.00026096528499608136	50
N66	0.00022763660084537554	51
N79	0.0002036056627489622	52
N0	0.00017729018974508643	53
N44	0.0001607521714940289	54
N64	0.00015028295184013672	55
N65	0.0001279228069458502	56
N46	0.00012441738713441232	57
N54	0.0001224845322721437	58
N2	5.335123575151831e-05	59
N30	5.0220379333988934e-05	60
N47	2.2111403491138036e-05	61
N26	-6.571225403685084e-05	62
N23	-7.805783435863413e-05	63
N6	-8.635751939310314e-05	64
N56	-9.033255349787499e-05	65
N14	-0.00012167136365733617	66
N36	-0.00012841521235475056	67
N18	-0.00014784280000121618	68
N29	-0.00019329315314144056	69
N80	-0.00039151512625441436	70
N61	-0.00044888806356136937	71
N45	-0.00048559942090885765	72
N16	-0.0005011822236191395	73
N33	-0.000505521392874259	74
N9	-0.0005171087087866243	75
N13	-0.0005943893873507528	76
N58	-0.000769064844972694	77
N70	-0.0007721030444867687	78
N37	-0.0008021679494131084	79
N60	-0.0008530896870491692	80
N62	-0.0010046058799699034	81
N52	-0.0011728609537841495	82
N42	-0.0013932309143923282	83
N71	-0.0015687893886529684	84
