turf Analysis Completed with REBATE
Run Time (sec): 193.09051942825317
=== SCORES ===
M0P0	0.09636491181477268	1
M0P1	0.09581157871964369	2
N3	-0.0005995999977913525	3
N34	-0.0008141517475076453	4
N57	-0.0010639427137076483	5
N52	-0.0011321910963247698	6
N80	-0.0012997311470801028	7
N24	-0.0013011941889228232	8
N85	-0.0013415959449742958	9
N30	-0.0013754531610038617	10
N0	-0.0021042578209897705	11
N22	-0.002529781359422945	12
N12	-0.003670689024245681	13
N77	-0.005170434467558981	14
N10	-0.005372873101498013	15
N1	-0.007563760273611637	16
N94	-0.007575550550525523	17
N82	-0.007934321671775997	18
N62	-0.00802411548934143	19
N58	-0.00825183402177784	20
N79	-0.008867210285520743	21
N25	-0.009624879716382718	22
N90	-0.010145990102765682	23
N32	-0.010201372836712314	24
N83	-0.010298742741657678	25
N7	-0.01136537928722198	26
N11	-0.01136537928722198	27
N18	-0.01136537928722198	28
N19	-0.01136537928722198	29
N23	-0.01136537928722198	30
N27	-0.01136537928722198	31
N31	-0.01136537928722198	32
N33	-0.01136537928722198	33
N36	-0.01136537928722198	34
N42	-0.01136537928722198	35
N43	-0.01136537928722198	36
N45	-0.01136537928722198	37
N46	-0.01136537928722198	38
N47	-0.01136537928722198	39
N56	-0.01136537928722198	40
N61	-0.01136537928722198	41
N65	-0.01136537928722198	42
N66	-0.01136537928722198	43
N70	-0.01136537928722198	44
N84	-0.01136537928722198	45
N87	-0.01136537928722198	46
N91	-0.01136537928722198	47
N92	-0.01136537928722198	48
N93	-0.01136537928722198	49
N97	-0.01136537928722198	50
N2	-0.012432015832786285	51
N4	-0.012432015832786285	52
N5	-0.012432015832786285	53
N6	-0.012432015832786285	54
N8	-0.012432015832786285	55
N9	-0.012432015832786285	56
N13	-0.012432015832786285	57
N14	-0.012432015832786285	58
N15	-0.012432015832786285	59
N16	-0.012432015832786285	60
N17	-0.012432015832786285	61
N20	-0.012432015832786285	62
N21	-0.012432015832786285	63
N26	-0.012432015832786285	64
N28	-0.012432015832786285	65
N29	-0.012432015832786285	66
N35	-0.012432015832786285	67
N37	-0.012432015832786285	68
N38	-0.012432015832786285	69
N39	-0.012432015832786285	70
N40	-0.012432015832786285	71
N41	-0.012432015832786285	72
N44	-0.012432015832786285	73
N48	-0.012432015832786285	74
N49	-0.012432015832786285	75
N50	-0.012432015832786285	76
N51	-0.012432015832786285	77
N53	-0.012432015832786285	78
N54	-0.012432015832786285	79
N55	-0.012432015832786285	80
N59	-0.012432015832786285	81
N60	-0.012432015832786285	82
N63	-0.012432015832786285	83
N64	-0.012432015832786285	84
N67	-0.012432015832786285	85
N68	-0.012432015832786285	86
N69	-0.012432015832786285	87
N71	-0.012432015832786285	88
N72	-0.012432015832786285	89
N73	-0.012432015832786285	90
N74	-0.012432015832786285	91
N75	-0.012432015832786285	92
N76	-0.012432015832786285	93
N78	-0.012432015832786285	94
N81	-0.012432015832786285	95
N86	-0.012432015832786285	96
N88	-0.012432015832786285	97
N89	-0.012432015832786285	98
N95	-0.012432015832786285	99
N96	-0.012432015832786285	100
